城市,关键字,职位名称,反馈率,公司名称,职位月薪,工作地点,公布时间,职位链接,岗位职责,技能要求,公司地址,保存时间,公司地点,公司性质,公司规模,工作经验,学历要求,职业薪水
北京,.net core,C#高级软件工程师,,北京康得新复合材料股份有限公司,15000-25000,北京-朝阳区,招聘中,http://jobs.zhaopin.com/223903415252513.htm,1.主要负责售货机C端开发工作，有一定的客户端编程经验，并且具备一定的web编程经验2.负责制定和开发售货机端和服务器端的通信协议及协议优化3.负责制定和开发售货机端和硬件电控端的Com通信协议4. 负责制定和开发针对web端的协议5. 根据公司的业务和产品的需求负责实现相应功能，并能提出自己的一些改进意见6. 需要积极的工作态度和较强的沟通能力，能在一定时间内承受较大工作压力7. 具备较强的学习和领悟能力，对新技术有较强的学习欲望  ,1. 有3年以上C#编程经验，对面向对象有深入的了解和见解2. 对wpf有相关编程经验，了解MVVM编程3. 熟练webapiselfhost及wcf双工通信，对该技术的一定的经验4. 熟悉TCP/IP、socket编程、多线程编程，及线程调度和优化5. 对asp.netmvcweb开发有一定的开发经验，熟悉EFcodefirst编程，有entityframeworkcore经验更佳6. 了解.netcore跨平台开发，对docker容器化技术了解更佳责任心强、有工作激情、有较强的自驱力和执行力，具备良好的沟通能力和团 ,北京市朝阳区望京诚盈中心7号楼,2018-03-18,北京-朝阳区,合资,1000-9999人,,本科,15000-25000元/月
北京,.net core,高级软件工程师（项目经理、架构师）,,北京云星宇科技服务有限公司,14000-20000,北京,招聘中,http://jobs.zhaopin.com/686449420250103.htm,1.参与业务系统需求分析，全面理解业务；2.根据业务需求进行方案决策、架构设计、数据库设计、系统设计；3.召集需求设计评审会，对评审意见进行修改，直至评审通过；4.分解任务，制定开发计划，领导开发组完成开发任务。,1.         正规公立大学统招本科及以上学历；2.   精通.Net、Java语言，能够对C/S或B/S架构核心模块高效开发，有.NetCore跨平台开发经验者优先；3.   熟悉SQLServer或DB2数据库的表及存储过程设计开发及优化，熟悉sql特性能对常见数据库问题快速定位解决；4.   具备很强的系统设计能力，能熟练使用面向对象的设计技术，熟悉一种以上设计工具的使用；5.          具备很强的学习总结能力，且能与他人共享，可指导程序员工作；6.     从事软件开发工作5年以上，并至少在3个项目中承担管理或主要工作。,北京市丰台区方庄芳星园2区4号楼,2018-03-18,北京,国企,100-499人,5-10年,本科,14000-20000元/月
北京,.net core,C# 开发工程师,,北京世源光华房地产开发有限公司,10000-20000,北京,招聘中,http://jobs.zhaopin.com/CC147306278J00025327411.htm,参与软件设计，负责开发，调试；按照开发的规范与流程独立完成编码；单元测试和Bug修改。,三年以上研发经验；精通C#语言，精通.netframework；熟悉SQLServer或Oracle，掌握触发器、存储过程、视图等编程方法；熟悉MVC架构或WebForm编程；熟悉异步编码、多线程编码优先；熟悉TCP/IP、串行总线通讯编码优先；熟悉.NetCore，熟悉通用程序编码优先；责任心强，具备良好的有敬业精神和团队精神，具有一定的独立思考能力；了解软件开发流程，具备软件工程的思想；有良好的沟通、协调、表达能力；,北京朝阳区光华路五号世纪财富中心2号楼10层,2018-03-18,北京,外商独资,500-999人,3-5年,不限,10000-20000元/月
北京,.net core,博士后-智能冶炼,,中国恩菲工程技术有限公司,10001-15000,北京-海淀区,招聘中,http://jobs.zhaopin.com/135816983250936.htm,研究领域/课题名称有色智能冶炼 ,（1）相关大学/研究所全日制博士毕业，计算机、自动化、冶金工程等相关专业；（2）对工业4.0、中国制造2025、互联网+、企业大数据、智能工厂等理念和技术有深入理解；（3）熟练掌握C#或python语言，具有编程开发经验。（4）熟悉ASP.NETCoreMVC、机器学习、图像识别经验者优先；（5）具有独立开展相关科研实验工作的能力，吃苦耐劳，能适应出差；（6）发表SCI/EI论文2篇及以上，较强的英语读、写能力（CET-6）；（7）2018年8月31日之前入站工作。,北京市复兴路12号（军事博物馆对面）中国恩菲工程技术有限公司,2018-03-18,北京-海淀区,国企,1000-9999人,,不限,10001-15000元/月
北京,.net core,C#开发工程师,,北京索为系统技术股份有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/141375157251985.htm,参与系统新技术调研。参与系统微服务框架的设计与开发。参与系统服务模块的开发。实现单元测试以及相关开发文档的编写。 ,1）C#开发熟练，掌握B/S，C/S系统开发，熟悉服务器端系统开发。2）掌握ASP.NETCore以及WebAPI编程。3）掌握.NETCore以及Mono跨平台开发技术。4）了解消息队列（如Kafka、RabbitMQ），NoSQL数据库（如MongoDB）开发经验。5）熟悉Linux常用操作和脚本编写。6）具备大数据平台开发经验者优先。7）具备IoT领域开发经验者优先。8）熟悉容器技术者优先。9）要求对技术感兴趣，具备较强的学习能力和解决实际问题的能力。10）要求较强的团队协作沟通能力。,北京市海淀区宝盛南路1号院奥北科技园9号楼,2018-03-18,北京,民营,100-499人,3-5年,本科,10001-15000元/月
北京,.net core,后端开发,,熙兆(北京)知识产权代理有限公司济南分公司,4001-6000,北京-朝阳区,招聘中,http://jobs.zhaopin.com/CC388142931J00041386706.htm,1.进行产品后台的所需要的接口开发、测试与维护工作2.熟悉公司的业务，准确理解需求，与项目组成员协同开发相关功能3.公司无外包业务，均为内部产品开发项目，无需出差，加班较少,1、熟悉.net Frame框架；熟悉Asp.net MVC，.net Core的开发模式；熟悉C#开发技术。2、熟练使用VisualStudio集成开发环境，熟悉gitHub等代码托管和协同开发工具，良好的编程思维与编码习惯；3、熟悉MySql，SQLServer等数据库的特点与原理，熟悉数据库语法，能编写高质量的数据库语句；4、有一定web前端基础更佳，能准确理解需求，高效完成工作任务；5、能熟练使用办公软件编写文档；6、认真好学，积极乐观，踏实勤奋，有良好的沟通表达能力和团队协作开发能力；7、有较强的抗压能力薪资4K-8K，具体视工作能力与经验而定,北京市朝阳区北苑东路19号院中国铁建广场B座407,2018-03-18,北京-朝阳区,民营,20-99人,,大专,4001-6000元/月
北京,.net core,c#开发工程师,,北京安高盟科技服务有限公司,10000-20000,北京,招聘中,http://jobs.zhaopin.com/CZ754462170J00030102509.htm,,1.熟练掌握.NETCore平台开发，精通使用Asp.NetCoreMVC开发；2.有2年以上C#的开发工作经验，能够独立完成分配的开发任务;3.有Web前端开发经验，熟悉Html5，CSS，Javascript；4.喜欢研究优秀的开源项目，持续学习.Net新技术；5.熟悉Linux，Git，Docker等； 6.计算机相关专业，有金融背景出身或有海外留学经验者优先考虑。 ,北京市大兴区亦庄经济开发区力宝广场,2018-03-18,北京,民营,20-99人,1-3年,本科,10000-20000元/月
北京,.net core,开发经理/项目经理,,宁波睿易教育科技股份有限公司北京分公司,10000-20000,北京,最近,http://jobs.zhaopin.com/CC300072988J00023556015.htm,1、负责公司相关产品的设计与研发，主导公司一条产品线的设计、开发、运维。2、参与产品需求及技术方案的交流与讨论，关键技术预研、技术难点攻关、核心编码；3、参与线上产品系统的变更及优化操作，技术团队建设、能力提升；4、带领技术团队高绩效完成工作。,1、全日制大学本科以上学历，计算机、软件工程及相关专业毕业；2、5年以上.Net、JAVA开发经验；深入了解.NetFramework、Spring、mybatis等流行开发框架；能够独立完成架构的设计，熟悉开源架构；3、 熟悉B/S结构，HTML5，CSS，JavaScript，熟练掌握ASP.NET下的Ajax技术，jQuery，Bootstrap等JS开发框架，Redis，Nginx，WebService等技术；4、熟悉MySql、MS-SQL等主流数据库；5、能熟练使用Tomcat、Jboss、weblogic等应用服务器的配置和部署；6、熟悉教育行业产品，有教育行业研发经验优先，如智慧校园、走班排课、职业生涯规划、核心素养等；7、有大型管理软件（ERP、OA）实际开发经验，有.NETCore项目开发经验者优先。,北京市海淀区康健宝盛广场D座二层2009睿易教育,2018-03-18,北京,股份制企业,100-499人,5-10年,本科,10000-20000元/月
北京,.net core,软件高级开发工程师,,北京天正高科智能科技有限公司,8001-10000,北京-海淀区,招聘中,http://jobs.zhaopin.com/456620431250001.htm,,1、精通JQuery3.0，JQueryUI，JQueryMobile或bootstrap、CSS3、HTML52、精通.NetCore，C#或VB.net3、精通.MySql5.0以上或MariaDB或SQLServer2000以上数据库4、熟悉Android或iOS或ApacheCordova开发5、熟悉负载均衡、数据库集群6、熟悉Linux7、熟悉C/C++8、熟悉串口通讯9、熟悉WPF或silverlight或UWP开发10、熟练使用http、socket通讯11、熟悉httpjson数据的数据库缓存12、英语4级,北京市海淀区知春路108号豪景佳苑3号楼1706室,2018-03-18,北京-海淀区,民营,20-99人,1-3年,本科,8001-10000元/月
北京,.net core,软件开发工程师,,北京昱嘉科技有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/497775284250019.htm,1、负责公司相关软件产品客户端研发工作2、实施运维公司相关软件产品3、技术方面的商务支持,1、3年以上.net开发经验，有WinForm或WPF经验优先考虑2、能够独立完成软件模块的设计与功能开发3、至少2个独立项目的开发经验4、熟悉C#.netcore等编程技术5、熟悉SQLServer/MySql6、具有医疗行业软件研发、运维经验优先。7、计算机或者通信相关专业背景,北京市石景山区八大处路49号点石商务公园6号楼10层,2018-03-18,北京,民营,20-99人,3-5年,大专,10001-15000元/月
北京,.net core,软件工程师,,北京昱嘉科技有限公司,15000-25000,北京-石景山区,招聘中,http://jobs.zhaopin.com/497775284250040.htm,1、从事.NETCore、WPF软件开发工作；2、负责功能模块编码实现和单元测试、系统间接口的开发及测试；3、编写相关的技术文。 ,1、专科以上相关专业，25－45岁；2、熟练进行WPF界面开发，有.netcore经验更佳；3、.熟悉C#，在WPF界面框架下的扩展开发，封装自主的界面组件；4、熟悉SQLServer或MySql数据库；5、符合以下条件者优先考虑（1）、熟悉C#之外的其它语言，如Java/python等；（2）、良好的英语阅读能力；（3）、熟悉Linux系统。,北京市石景山区八大处路49号点石商务公园6号楼10层,2018-03-18,北京-石景山区,民营,20-99人,3-5年,大专,15000-25000元/月
北京,.net core,.net工程师,,北京辅仁淑凡软件科技有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC148271014J00027110711.htm,1. 参与公司产品的需求沟通与评审，对具体模块进行详细设计并编码实现；2. 配合测试及质量控制人员，优化完善产品实现，交付高质量的产出物；3. 编写项目相关模块的技术文档，解决工作中的技术难题。,1．熟悉微软.NET体系架构，有丰富的面向对象开发经验，1年以上微软.NET平台项目开发经验，有大型WEB项目或WPF项目开发经验者优先。2．熟悉.NET平台下的MVC架构，掌握.NET企业级编程技术，了解RestfulAPI设计，了解消息队列、分布式缓存。有.NetCore、Mono、Hadoop、Docker经验者优先。3．熟悉关系型数据库（SQLServer\Oracle\Mysql\Postgresql），可熟练编写SQL语句及存储过程。有NoSQL（Redis、MongoDB）经验者优先。4．有良好的编码习惯和单元测试习惯，能遵循开发流程、文档规范和编码规范，具有清晰的逻辑思维，有钻研精神，具备良好的编程风格和素质，能够快速掌握新知识，具有较强的抗压能力5．有良好的职业素养和沟通交流能力，具有优秀的团队意识和合作精神。,北京市海淀区北京师范大学南院京师科技大厦A座512,2018-03-18,北京,民营,20-99人,1-3年,大专,10001-15000元/月
北京,.net core,软件工程师（.NET/C#/WPF/WinForm）方向,,北京华医共享医疗科技有限公司,8000-16000,北京,招聘中,http://jobs.zhaopin.com/CC245912133J00026270412.htm,1、负责医疗软件平台工作流模块的开发和维护工作。参与需求分析、架构设计及详细设计文档的编写。2、独立完成功能模块的设计、开发及单元测试；3、完成项目中各阶段文档的书写（软件需求、概要设计、详细设计、单元测试）；4、对开发的产品进行优化、创新，深层次地满足公司或客户需求；5、负责及时反馈实际工作中遇到的问题，开发中的情况，并根据实际情况提出改进及建议；6、参与软件开发和维护过程中重大技术问题的解决；7、完成领导安排的其他工作；,1、2年以上C/S架构产品开发及架构和设计经验；2、精通C#语言，熟悉VisualStudio开发平台；3、熟悉WPF、WP/UWP、XML、或WINFORM编程，对UI开发有丰富经验；4、熟悉对象化编程、设计模式等理念；5、熟练使用MySQL数据库6、对WPF技术及整个解决方案有深刻的理解及熟练的应用，精通设计模式，并在此基础上设计产品框架；7、有医疗软件开发经验者优先，有.NetCore、WebService开发经验者优先；8、良好的语言表达、沟通能力、协调能力、团队合作和具有吃苦耐劳的精神；9、有互联网医疗领域工作经历；,海淀区花园东路10号高德大厦401,2018-03-18,北京,民营,100-499人,1-3年,大专,8000-16000元/月
北京,.net core,.net软件工程师,,北京辅仁淑凡软件科技有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC148271014J00028765111.htm,1. 参与公司产品的需求沟通与评审，对具体模块进行详细设计并编码实现；2. 配合测试及质量控制人员，优化完善产品实现，交付高质量的产出物；3. 编写项目相关模块的技术文档，解决工作中的技术难题。,1．熟悉微软.NET体系架构，有丰富的面向对象开发经验，1年以上微软.NET平台项目开发经验，有大型WEB项目或WPF项目开发经验者优先。2．熟悉.NET平台下的MVC架构，掌握.NET企业级编程技术，了解RestfulAPI设计，了解消息队列、分布式缓存。有.NetCore、Mono、Hadoop、Docker经验者优先。3．熟悉关系型数据库（SQLServer\Oracle\Mysql\Postgresql），可熟练编写SQL语句及存储过程。有NoSQL（Redis、MongoDB）经验者优先。4．有良好的编码习惯和单元测试习惯，能遵循开发流程、文档规范和编码规范，具有清晰的逻辑思维，有钻研精神，具备良好的编程风格和素质，能够快速掌握新知识，具有较强的抗压能力5．有良好的职业素养和沟通交流能力，具有优秀的团队意识和合作精神。,北京市海淀区北京师范大学南院京师科技大厦A座512,2018-03-18,北京,民营,20-99人,1-3年,大专,10001-15000元/月
北京,.net core,.net开发工程师,,北京辅仁淑凡软件科技有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC148271014J00027807211.htm,1. 参与公司产品的需求沟通与评审，对具体模块进行详细设计并编码实现；2. 配合测试及质量控制人员，优化完善产品实现，交付高质量的产出物；3. 编写项目相关模块的技术文档，解决工作中的技术难题。,1．熟悉微软.NET体系架构，有丰富的面向对象开发经验，1年以上微软.NET平台项目开发经验，有大型WEB项目或WPF项目开发经验者优先。2．熟悉.NET平台下的MVC架构，掌握.NET企业级编程技术，了解RestfulAPI设计，了解消息队列、分布式缓存。有.NetCore、Mono、Hadoop、Docker经验者优先。3．熟悉关系型数据库（SQLServer\Oracle\Mysql\Postgresql），可熟练编写SQL语句及存储过程。有NoSQL（Redis、MongoDB）经验者优先。4．有良好的编码习惯和单元测试习惯，能遵循开发流程、文档规范和编码规范，具有清晰的逻辑思维，有钻研精神，具备良好的编程风格和素质，能够快速掌握新知识，具有较强的抗压能力5．有良好的职业素养和沟通交流能力，具有优秀的团队意识和合作精神。,北京市海淀区北京师范大学南院京师科技大厦A座512,2018-03-18,北京,民营,20-99人,1-3年,大专,10001-15000元/月
北京,.net core,.net工程师,,北京辅仁淑凡软件科技有限公司,10000-15000,北京,招聘中,http://jobs.zhaopin.com/CC148271014J00027461811.htm,1. 参与公司产品的需求沟通与评审，对具体模块进行详细设计并编码实现；2. 配合测试及质量控制人员，优化完善产品实现，交付高质量的产出物；3. 编写项目相关模块的技术文档，解决工作中的技术难题。,1．熟悉微软.NET体系架构，有丰富的面向对象开发经验，1年以上微软.NET平台项目开发经验，有大型WEB项目或WPF项目开发经验者优先。2．熟悉.NET平台下的MVC架构，掌握.NET企业级编程技术，了解RestfulAPI设计，了解消息队列、分布式缓存。有.NetCore、Mono、Hadoop、Docker经验者优先。3．熟悉关系型数据库（SQLServer\Oracle\Mysql\Postgresql），可熟练编写SQL语句及存储过程。有NoSQL（Redis、MongoDB）经验者优先。4．有良好的编码习惯和单元测试习惯，能遵循开发流程、文档规范和编码规范，具有清晰的逻辑思维，有钻研精神，具备良好的编程风格和素质，能够快速掌握新知识，具有较强的抗压能力5．有良好的职业素养和沟通交流能力，具有优秀的团队意识和合作精神。,北京市海淀区北京师范大学南院京师科技大厦A座512,2018-03-18,北京,民营,20-99人,1-3年,大专,10000-15000元/月
北京,.net core,.net软件工程师,,北京辅仁淑凡软件科技有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC148271014J00029081611.htm,1. 参与公司产品的需求沟通与评审，对具体模块进行详细设计并编码实现；2. 配合测试及质量控制人员，优化完善产品实现，交付高质量的产出物；3. 编写项目相关模块的技术文档，解决工作中的技术难题。,1．熟悉微软.NET体系架构，有丰富的面向对象开发经验，1年以上微软.NET平台项目开发经验，有大型WEB项目或WPF项目开发经验者优先。2．熟悉.NET平台下的MVC架构，掌握.NET企业级编程技术，了解RestfulAPI设计，了解消息队列、分布式缓存。有.NetCore、Mono、Hadoop、Docker经验者优先。3．熟悉关系型数据库（SQLServer\Oracle\Mysql\Postgresql），可熟练编写SQL语句及存储过程。有NoSQL（Redis、MongoDB）经验者优先。4．有良好的编码习惯和单元测试习惯，能遵循开发流程、文档规范和编码规范，具有清晰的逻辑思维，有钻研精神，具备良好的编程风格和素质，能够快速掌握新知识，具有较强的抗压能力5．有良好的职业素养和沟通交流能力，具有优秀的团队意识和合作精神。,北京市海淀区北京师范大学南院京师科技大厦A座512,2018-03-18,北京,民营,20-99人,1-3年,大专,10001-15000元/月
北京,.net core,.net工程师,,北京辅仁淑凡软件科技有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC148271014J00029384611.htm,1. 参与公司产品的需求沟通与评审，对具体模块进行详细设计并编码实现；2. 配合测试及质量控制人员，优化完善产品实现，交付高质量的产出物；3. 编写项目相关模块的技术文档，解决工作中的技术难题。,1．熟悉微软.NET体系架构，有丰富的面向对象开发经验，1年以上微软.NET平台项目开发经验，有大型WEB项目或WPF项目开发经验者优先。2．熟悉.NET平台下的MVC架构，掌握.NET企业级编程技术，了解RestfulAPI设计，了解消息队列、分布式缓存。有.NetCore、Mono、Hadoop、Docker经验者优先。3．熟悉关系型数据库（SQLServer\Oracle\Mysql\Postgresql），可熟练编写SQL语句及存储过程。有NoSQL（Redis、MongoDB）经验者优先。4．有良好的编码习惯和单元测试习惯，能遵循开发流程、文档规范和编码规范，具有清晰的逻辑思维，有钻研精神，具备良好的编程风格和素质，能够快速掌握新知识，具有较强的抗压能力5．有良好的职业素养和沟通交流能力，具有优秀的团队意识和合作精神。,北京市海淀区北京师范大学南院京师科技大厦A座512,2018-03-18,北京,民营,20-99人,1-3年,大专,10001-15000元/月
北京,.net core,.net工程师,,北京辅仁淑凡软件科技有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC148271014J00028417311.htm,1. 参与公司产品的需求沟通与评审，对具体模块进行详细设计并编码实现；2. 配合测试及质量控制人员，优化完善产品实现，交付高质量的产出物；3. 编写项目相关模块的技术文档，解决工作中的技术难题。,1．熟悉微软.NET体系架构，有丰富的面向对象开发经验，1年以上微软.NET平台项目开发经验，有大型WEB项目或WPF项目开发经验者优先。2．熟悉.NET平台下的MVC架构，掌握.NET企业级编程技术，了解RestfulAPI设计，了解消息队列、分布式缓存。有.NetCore、Mono、Hadoop、Docker经验者优先。3．熟悉关系型数据库（SQLServer\Oracle\Mysql\Postgresql），可熟练编写SQL语句及存储过程。有NoSQL（Redis、MongoDB）经验者优先。4．有良好的编码习惯和单元测试习惯，能遵循开发流程、文档规范和编码规范，具有清晰的逻辑思维，有钻研精神，具备良好的编程风格和素质，能够快速掌握新知识，具有较强的抗压能力5．有良好的职业素养和沟通交流能力，具有优秀的团队意识和合作精神。,北京市海淀区北京师范大学南院京师科技大厦A座512,2018-03-18,北京,民营,20-99人,1-3年,大专,10001-15000元/月
北京,.net core,.NET工程师,,北京辅仁淑凡软件科技有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC148271014J00026724611.htm,1. 参与公司产品的需求沟通与评审，对具体模块进行详细设计并编码实现；2. 配合测试及质量控制人员，优化完善产品实现，交付高质量的产出物；3. 编写项目相关模块的技术文档，解决工作中的技术难题。,1．熟悉微软.NET体系架构，有丰富的面向对象开发经验，1年以上微软.NET平台项目开发经验，有大型WEB项目或WPF项目开发经验者优先。2．熟悉.NET平台下的MVC架构，掌握.NET企业级编程技术，了解RestfulAPI设计，了解消息队列、分布式缓存。有.NetCore、Mono、Hadoop、Docker经验者优先。3．熟悉关系型数据库（SQLServer\Oracle\Mysql\Postgresql），可熟练编写SQL语句及存储过程。有NoSQL（Redis、MongoDB）经验者优先。4．有良好的编码习惯和单元测试习惯，能遵循开发流程、文档规范和编码规范，具有清晰的逻辑思维，有钻研精神，具备良好的编程风格和素质，能够快速掌握新知识，具有较强的抗压能力5．有良好的职业素养和沟通交流能力，具有优秀的团队意识和合作精神。,北京市海淀区北京师范大学南院京师科技大厦A座512,2018-03-18,北京,民营,20-99人,1-3年,大专,10001-15000元/月
北京,.net core,.net软件工程师,51%,熙兆(北京)知识产权代理有限公司济南分公司,4001-6000,北京-朝阳区,招聘中,http://jobs.zhaopin.com/CC388142931J00043152806.htm,1.进行产品后台的所需要的接口开发、测试与维护工作2.熟悉公司的业务，准确理解需求，与项目组成员协同开发相关功能3.公司无外包业务，均为内部产品开发项目，无需出差，加班较少,1、熟悉.netFrame框架；熟悉Asp.netMVC，.netCore的开发模式；熟悉C#开发技术。2、熟练使用VisualStudio集成开发环境，熟悉gitHub等代码托管和协同开发工具，良好的编程思维与编码习惯；3、熟悉MySql，SQLServer等数据库的特点与原理，熟悉数据库语法，能编写高质量的数据库语句；4、有一定web前端基础更佳，能准确理解需求，高效完成工作任务；5、能熟练使用办公软件编写文档；6、认真好学，积极乐观，踏实勤奋，有良好的沟通表达能力和团队协作开发能力；7、有较强的抗压能力薪资4K-8K，具体视工作能力与经验而定,北京市朝阳区北苑东路19号院中国铁建广场B座407,2018-03-18,北京-朝阳区,民营,20-99人,,大专,4001-6000元/月
北京,.net core,.net工程师,,北京华安普惠高新技术有限公司,10001-15000,北京,最近,http://jobs.zhaopin.com/CC164826728J00025204212.htm,1、公司软件产品设计、开发、维护工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。,1、计算机或相关专业毕业，本科或以上学历，具有3年以上.NET开发经验，熟悉.net框架和开发环境；2、精通web开发的相关主流技术，熟悉Web前端技术，如JavaScript、CSS、HTML5、AJAX，至少熟练掌握一种JS开源框架(如jQuery、AngularJS、EasyUI、node.js、Ext JS等)；3、精通C#、HTML、ASP.Net MVC、WebApi、WinForm、WindwosService、XML、JSON等开发语言和技术；4、 精通编写SQL语句和存储过程，熟练掌握常用数据库（如SQLServer、Oracle、MySQL等）；5、熟练掌握MySql，能熟练运用数据库的各种优化方法，了解大数据量，高并发处理优化技术；6、具有优秀的需求理解，系统分析，设计和文档编写能力，能够与业务部门进行很好的沟通并准确了解需求；7、具备良好的技术素养及良好沟通和团队精神，具备技术架构设计能力；8、擅长系统分析与设计，有大型项目基础及应用架构设计经验；9、熟练掌握.net core开发者优先；10、精通数据库优化者优先； ,北京市丰台区汽车博物馆东路1号院南座905室（诺德中心二6号楼）,2018-03-18,北京,民营,100-499人,3-5年,本科,10001-15000元/月
北京,.net core,.net工程师,,北京华安普惠高新技术有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC164826728J00027267812.htm,1、公司软件产品设计、开发、维护工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。,1、计算机或相关专业毕业，本科或以上学历，具有3年以上.NET开发经验，熟悉.net框架和开发环境；2、精通web开发的相关主流技术，熟悉Web前端技术，如JavaScript、CSS、HTML5、AJAX，至少熟练掌握一种JS开源框架(如jQuery、AngularJS、EasyUI、node.js、ExtJS等)；3、精通C#、HTML、ASP.NetMVC、WebApi、WinForm、WindwosService、XML、JSON等开发语言和技术；4、精通编写SQL语句和存储过程，熟练掌握常用数据库（如SQLServer、Oracle、MySQL等）；5、熟练掌握MySql，能熟练运用数据库的各种优化方法，了解大数据量，高并发处理优化技术；6、具有优秀的需求理解，系统分析，设计和文档编写能力，能够与业务部门进行很好的沟通并准确了解需求；7、具备良好的技术素养及良好沟通和团队精神，具备技术架构设计能力；8、擅长系统分析与设计，有大型项目基础及应用架构设计经验；9、熟练掌握.netcore开发者优先；10、精通数据库优化者优先；,北京市丰台区汽车博物馆东路1号院南座905室（诺德中心二6号楼）,2018-03-18,北京,民营,100-499人,3-5年,本科,10001-15000元/月
北京,.net core,.net工程师,,北京华安普惠高新技术有限公司,15001-20000,北京,招聘中,http://jobs.zhaopin.com/CC164826728J00027393112.htm,1、公司软件产品设计、开发、维护工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。,1、计算机或相关专业毕业，本科或以上学历，具有3年以上.NET开发经验，熟悉.net框架和开发环境；2、精通web开发的相关主流技术，熟悉Web前端技术，如JavaScript、CSS、HTML5、AJAX，至少熟练掌握一种JS开源框架(如jQuery、AngularJS、EasyUI、node.js、ExtJS等)；3、精通C#、HTML、ASP.NetMVC、WebApi、WinForm、WindwosService、XML、JSON等开发语言和技术；4、精通编写SQL语句和存储过程，熟练掌握常用数据库（如SQLServer、Oracle、MySQL等）；5、熟练掌握MySql，能熟练运用数据库的各种优化方法，了解大数据量，高并发处理优化技术；6、具有优秀的需求理解，系统分析，设计和文档编写能力，能够与业务部门进行很好的沟通并准确了解需求；7、具备良好的技术素养及良好沟通和团队精神，具备技术架构设计能力；8、擅长系统分析与设计，有大型项目基础及应用架构设计经验；9、熟练掌握.netcore开发者优先；10、精通数据库优化者优先；,北京市丰台区汽车博物馆东路1号院南座905室（诺德中心二6号楼）,2018-03-18,北京,民营,100-499人,3-5年,本科,15001-20000元/月
北京,.net core,.net工程师,,北京华安普惠高新技术有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/CC164826728J00027053612.htm,1、公司软件产品设计、开发、维护工作；2、软件的需求分析，提供软件发展功能性建议；3、编写软件相关的设计和技术文档；4、解决工作中的技术难题。,1、计算机或相关专业毕业，本科或以上学历，具有3年以上.NET开发经验，熟悉.net框架和开发环境；2、精通web开发的相关主流技术，熟悉Web前端技术，如JavaScript、CSS、HTML5、AJAX，至少熟练掌握一种JS开源框架(如jQuery、AngularJS、EasyUI、node.js、ExtJS等)；3、精通C#、HTML、ASP.NetMVC、WebApi、WinForm、WindwosService、XML、JSON等开发语言和技术；4、精通编写SQL语句和存储过程，熟练掌握常用数据库（如SQLServer、Oracle、MySQL等）；5、熟练掌握MySql，能熟练运用数据库的各种优化方法，了解大数据量，高并发处理优化技术；6、具有优秀的需求理解，系统分析，设计和文档编写能力，能够与业务部门进行很好的沟通并准确了解需求；7、具备良好的技术素养及良好沟通和团队精神，具备技术架构设计能力；8、擅长系统分析与设计，有大型项目基础及应用架构设计经验；9、熟练掌握.netcore开发者优先；10、精通数据库优化者优先；,北京市丰台区汽车博物馆东路1号院南座905室（诺德中心二6号楼）,2018-03-18,北京,民营,100-499人,3-5年,本科,10001-15000元/月
